# BEAST v1.8.3
# Generated Thu Mar 09 09:46:24 PST 2017 [seed=1489081582878]
# -beagle_scaling dynamic -threads 1 -beagle_SSE -beagle_instances 1 -beagle_GPU -beagle_cuda infile.xml
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Calathea)	tmrca(Goeppertia)	tmrca(Straminea1e2)	yule.birthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	speciation
6540000	-14890.887991458569	-496.76116546903546	-14394.126825989533	43.16026723727726	41.33955130720666	37.322157970298356	35.728521495776455	0.11433240971279184	3.881332539902581	0.16980243789337204	0.24825772943280242	0.22892353703244933	0.3530162956413764	0.778091295164384	0.002678304632423048	0.535827166586412	0.0027800702189049033	0.5793628138199938	-0.10094759333342954	-12629.256092833673	-1764.8707331558608	-489.4719896360145
6560000	-14893.932906761282	-494.0212763004339	-14399.911630460847	39.44113121038262	37.84261825414908	32.804572696517965	32.37725058094067	0.12067281400085511	4.296555418302933	0.16683462595281373	0.25664838030653403	0.223500698099276	0.3530162956413764	0.9155759922258234	0.0028379333118097117	0.4983163927161342	0.002958336452934483	0.5509140948354271	-0.0901560297189916	-12635.040897304987	-1764.8707331558608	-484.1917114703909
6580000	-14880.18810099335	-498.3776356099696	-14381.81046538338	42.079211205847564	41.17095437180831	38.23919278588188	33.99038647893163	0.11646327151066144	4.142315347669253	0.1674031132565403	0.2655130311164967	0.22932993373519628	0.33775392189176684	0.9419673746100247	0.0025118541259757637	0.554565571921428	0.002705229498186959	0.5630207120325591	0.11784238653264213	-12616.93973222752	-1764.8707331558608	-490.5760158071274
6600000	-14913.423954900061	-505.11614022622484	-14408.307814673837	47.116369885340816	45.65081022370609	38.541816188395046	37.09061582649009	0.11542691448621592	4.129384842651086	0.16187763617837997	0.2655130311164967	0.2276929153352806	0.34491641736984285	0.8445521694369732	0.0024988643792327107	0.6105682099907385	0.002565986955138763	0.6355161450274472	0.11493422973872758	-12643.437081517975	-1764.8707331558608	-497.00510783296727
6620000	-14910.969815746015	-503.03941444105277	-14407.930401304962	46.73255101963182	42.206300076107965	35.02748419893378	33.77545370775369	0.13494697973909792	4.161006238880465	0.17454105289075872	0.26931195980841516	0.22198394341321415	0.33416304388761203	0.9232499039207802	0.002501857665040353	0.5576536550045735	0.002662896591901801	0.6287759786188527	-0.009040436401391672	-12643.0596681491	-1764.8707331558608	-494.9858635861056
6640000	-14932.09031182832	-509.9170530880361	-14422.173258740284	44.5014667586581	44.43057570492419	36.863216190752674	33.39335429943513	0.10015583571800728	4.518866612597063	0.17966324018420854	0.24427021719409006	0.22949885088611272	0.34656769173558866	0.8672454635594175	0.0022554966947132223	0.5385636848090742	0.0023452102458025714	0.5493554070460448	-0.02784215575435853	-12657.302525584422	-1764.8707331558608	-502.28793424429034
6660000	-14902.744996908377	-501.67628098074545	-14401.068715927631	44.20360073784028	43.0596563980984	37.0558843167543	30.463548197194683	0.1128013263435178	4.251836789584498	0.1769593020343121	0.2661833323191539	0.23220278903600916	0.32465457661052477	0.8575332423444433	0.002606397696762178	0.49185385206704835	0.0026459795253906434	0.5141455210969921	0.0037520825901475635	-12636.19798277177	-1764.8707331558608	-493.61460244339787
6680000	-14917.047348250291	-500.0809445155113	-14416.96640373478	47.13325765520419	47.02953875154436	39.70880212744988	33.73803432279285	0.12575245079314254	4.160516976378763	0.18375330101996026	0.2661833323191539	0.22464016511677837	0.3254232015441074	0.8614996424497404	0.002675983849326548	0.43485527613997227	0.0027090866622907386	0.4803344978882089	0.13661419958604187	-12652.095670578918	-1764.8707331558608	-491.7207658879446
6700000	-14862.757106480181	-483.4856127548663	-14379.271493725315	43.82031909722254	42.63177858759448	35.06900287581543	33.4995070273216	0.14210062194324566	4.071359695866555	0.17482846460754117	0.25389221770712206	0.22933759792671457	0.34194171975862214	0.9339984973302137	0.002738797764874598	0.46563043432804907	0.0028930038673923813	0.4972970302691413	-0.05109724532169373	-12614.400760569453	-1764.8707331558608	-475.4700476601373
6720000	-14887.996257151626	-481.203473945294	-14406.792783206332	41.428048381341895	39.58055157543926	35.29736901115366	34.01655668308089	0.12919762711165791	4.090748713687627	0.18000504020259006	0.24196051059817938	0.23894491822799568	0.33908953097123484	0.7876414214822751	0.003178187796390957	0.47952443147783846	0.0032187087057752015	0.4843621945193768	-0.028391392373706883	-12641.92205005047	-1764.8707331558608	-473.0735757551109
6740000	-14871.336224462253	-477.20211679757824	-14394.134107664675	40.05766416491278	38.73871206961696	33.38584945224807	32.80231440570055	0.11501102422460893	3.970233277253265	0.1814794228517348	0.2430969848656708	0.23282454428879767	0.34259904799379665	0.8279098043345788	0.0032469915315758695	0.378731638807954	0.0033016291173716427	0.40065474993158284	0.07878497640089703	-12629.263374508813	-1764.8707331558608	-468.3281730718147
6760000	-14908.358405502515	-497.5542099595387	-14410.804195542976	45.97956788037424	44.82618904869477	38.094460579706514	29.47234033337515	0.12861754998136518	3.796346049080564	0.18395623990698134	0.24062016781042425	0.23282454428879767	0.34259904799379665	0.812962751463673	0.00269341618313249	0.40903754308555035	0.0028637108509066062	0.4404767750054051	-0.02302645549407275	-12645.933462387116	-1764.8707331558608	-489.2217139161105
6780000	-14868.029879747117	-465.8042416334448	-14402.225638113672	38.12600009377873	35.73668034087382	32.915056088003496	29.74814234224105	0.13115168178797174	4.106211567318329	0.18000790015832924	0.23676621990544108	0.22398460445923235	0.35924127547699725	0.7973621264095151	0.0030734382134424	0.508215003078535	0.003142601822065337	0.5838644384973875	0.01945568841372067	-12637.35490495781	-1764.8707331558608	-454.47988853788263
6800000	-14854.795410849383	-474.841652025538	-14379.953758823845	45.74913093266667	39.104778428850956	33.694123669470954	33.60812659888884	0.12362997036861723	4.457950904557919	0.1856740471682665	0.23676621990544108	0.22986013821196338	0.34769959471432893	0.7901846753349002	0.0028273905439572524	0.5730469176141557	0.002807302405679235	0.6019627943162352	-0.03471836918680761	-12615.083025667986	-1764.8707331558608	-466.37751603394094
6820000	-14851.398253052543	-472.119560459592	-14379.27869259295	41.10925141832867	40.187158289919935	35.962991351377134	33.73067125440111	0.12674803592257197	3.9645397864087704	0.17184051394733585	0.24282883403797179	0.2313674005929066	0.35396325142178564	0.8485467065128502	0.002948187180455219	0.5546979614438874	0.002950925838024045	0.5992748157359721	0.10270090195346594	-12614.407959437089	-1764.8707331558608	-463.98589081341044
6840000	-14863.098796902126	-473.736918767379	-14389.361878134747	40.886466495378755	40.81062116036898	34.558456623719515	29.563683379386426	0.13486448551224622	4.052091887321788	0.17184051394733585	0.24282883403797179	0.2550862222199358	0.33024442979475643	0.845354642705732	0.0032171097789633705	0.5245176143209898	0.0032057192579148016	0.5480380899986101	0.0443595010941111	-12624.491144978885	-1764.8707331558608	-464.39807828998846
6860000	-14847.18348711578	-461.4555438713285	-14385.727943244452	40.73164380885542	40.20256001051134	36.40546542081441	36.00592656916378	0.1521439347575749	4.058175774260541	0.18417144673299535	0.24282883403797179	0.23871965266479628	0.3342800665642365	0.8066038500026191	0.0033078063186934804	0.5163339968022793	0.0033368097003043497	0.5425282343226546	0.002777322272780263	-12620.85721008859	-1764.8707331558608	-453.1604261585961
6880000	-14881.694500990707	-467.82134058728207	-14413.873160403426	41.54661072120974	39.84881080634862	37.588932271311045	34.846303186735746	0.13931399527699015	3.934213633893743	0.1671774495213987	0.23767282361926595	0.24759792828688124	0.347551798572454	0.8214096660665501	0.003471582642382758	0.5927939758109074	0.003538292895541847	0.624481913725925	-0.016763685633522717	-12649.002427247564	-1764.8707331558608	-459.62605541107956
6900000	-14887.700674983098	-470.758695002361	-14416.941979980737	45.62965361551593	43.70224312719845	41.51489440501579	36.03769975852009	0.1452013478123581	4.0030226626313254	0.17130016284368083	0.25254915840405023	0.21793049734688041	0.3582201814053884	0.8883374154553678	0.0032706407602817213	0.513772434632657	0.0032853906567667066	0.5387923199032649	0.03783523014676573	-12652.071246824877	-1764.8707331558608	-462.43839213609965
6920000	-14885.923067153353	-494.24182552611694	-14391.681241627237	45.49095700001749	44.61322724377563	40.89845481134608	39.13774497299832	0.10986669242336579	4.384555479649125	0.16841166485298156	0.24992566740833022	0.22057089809711836	0.36109176964156975	0.802172773700711	0.002553021661918451	0.5549728049983913	0.0025482189773528645	0.6265218624774334	-0.022647073477149268	-12626.810508471375	-1764.8707331558608	-485.8861345563586
6940000	-14882.328966940822	-489.0685322890162	-14393.260434651806	46.951732283917366	43.49967868854399	35.49812183180732	33.52360977200295	0.12926693159435226	4.427914292535276	0.1802935506021083	0.25223396041639945	0.2430620634356193	0.32441042554587285	0.8532707882499037	0.0023870977069099216	0.5019060207643481	0.002738018175796488	0.5598864110121129	0.0470911602026021	-12628.389701495946	-1764.8707331558608	-481.2177778697315
6960000	-14896.94128684868	-500.03491835834626	-14396.906368490334	48.71542835136725	46.56773979152798	35.42751793456798	34.11001426974428	0.1177333724021672	4.454575204455995	0.18595372534421598	0.2635238451338362	0.22145371996821261	0.3290687095537351	0.8251972995955053	0.002389524343148198	0.6122949879360399	0.002555515219160828	0.7300956953609397	-0.05919937382819244	-12632.035635334472	-1764.8707331558608	-491.3750615826267
6980000	-14862.589034950968	-476.34175547743433	-14386.247279473533	42.05428991466459	40.371354257750625	35.753579742091695	34.54934511656702	0.12771737583529424	4.043602085488908	0.17522110876530272	0.2754838038404763	0.22660325928542138	0.3226918281087995	0.8781339451185945	0.002936587545776426	0.5264591419892186	0.0032778377944454387	0.5820754299554903	0.0019026347859628433	-12621.376546317673	-1764.8707331558608	-468.33373619067623
7000000	-14877.719514830898	-487.87695665584965	-14389.842558175049	45.0840958869355	43.02960231254976	39.661694184503354	32.86179053882819	0.12375289174190542	4.28495396708888	0.17522110876530272	0.2536856303612932	0.24840143276460452	0.3226918281087995	0.7751793286406559	0.002564434321284262	0.525964417104458	0.002806875924040214	0.5680779515938482	0.05266730341315542	-12624.971825019187	-1764.8707331558608	-480.3104182467965
7020000	-14850.072622926613	-469.6726977356686	-14380.399925190944	43.797091737065664	42.89755984897706	36.97911040992152	34.110273043986	0.13495328651866367	4.041248988424627	0.1766403303992429	0.27396859537138185	0.22185028604295562	0.3275407881864196	0.8689094545401655	0.0030313678656157888	0.5362313659678922	0.003183677261708248	0.6112761999415228	0.0436959205841988	-12615.529192035083	-1764.8707331558608	-461.8967961760975
7040000	-14853.65119098146	-467.11141887579055	-14386.539772105669	47.336047069441854	39.193146308323875	38.475797417385664	34.6683505122644	0.13016594583032912	3.5666048699208837	0.17174559878951318	0.26788485909467147	0.22178485711581417	0.3385846850000012	0.8414193124277025	0.003167964891899188	0.46313085417275857	0.0031431780988600785	0.5185399382382021	0.12792201141646733	-12621.669038949809	-1764.8707331558608	-459.39593602230747
7060000	-14854.487813150836	-485.63200149786104	-14368.855811652975	44.077671737595	40.47747854602811	40.056692264836606	30.825250866205458	0.11199549195466249	3.984324058387722	0.17174559878951318	0.26095707592216744	0.22178485711581417	0.34551246817250525	0.839794333911868	0.0025754686643566266	0.5483598780410762	0.0026744136527733905	0.6276978616507763	-0.03867255916283083	-12603.985078497115	-1764.8707331558608	-477.56199674029415
7080000	-14850.358105481315	-467.1823660215858	-14383.17573945973	41.46565888602677	38.40604028392402	34.526502093679014	30.335230434694456	0.13099267259677097	4.0709719782118245	0.1744650581915171	0.26097844164203404	0.23435133692028656	0.33020516324616234	0.7957631387131481	0.0030164345227339144	0.5299093108582135	0.003254976906675417	0.5887377035437382	0.0036446310873013955	-12618.305006303868	-1764.8707331558608	-457.9863802411656
7100000	-14884.933911549313	-483.2214855338308	-14401.712426015481	44.40961954532761	44.03029417615697	35.41402881441176	33.85962048229797	0.12938669746906056	3.8900093626276955	0.17780425436332845	0.2540112289919552	0.23877072925786377	0.3294137873868526	0.8088988086047698	0.0030811426540498167	0.5359923669496532	0.003133698803283818	0.5741906441308422	-0.024219284455054127	-12636.841692859622	-1764.8707331558608	-475.35989949466466
7120000	-14867.535498029081	-474.0129398709995	-14393.522558158082	43.99630999129766	41.967375256618965	40.73792837205795	28.32053433988021	0.140349714332141	4.18714483777914	0.17109648993338636	0.23604834979781117	0.2454431659746642	0.3474119942941384	0.8478702586615283	0.0030408293740206357	0.4892755329408497	0.002923725137555636	0.5293145372555284	0.10533135048869932	-12628.651825002222	-1764.8707331558608	-464.7361341870523
7140000	-14884.885105475169	-488.2894316063726	-14396.595673868796	43.809364891686364	42.07557081946816	40.81795944793834	40.535195117052126	0.11565929386192507	4.158531005997726	0.1699474332245271	0.255316614054575	0.22896203905169374	0.3457739136692043	0.7976680445834008	0.0029212343681714096	0.4887343577127089	0.0029930229945172053	0.5599382413416192	0.0444632296685428	-12631.724940712935	-1764.8707331558608	-479.7416709219694
7160000	-14877.804067683472	-478.5002774042032	-14399.303790279268	43.13415344159719	42.21944211770353	35.869657953552974	34.406267407941165	0.132767412931835	4.122401941307326	0.17538326391789322	0.255316614054575	0.225864232756359	0.3434358892711729	0.8132886140361909	0.0027481444261287856	0.500995201993069	0.002956992394944242	0.5492900636733397	0.09009864475214634	-12634.433057123408	-1764.8707331558608	-470.86572009373583
7180000	-14871.892216128452	-483.2230378396574	-14388.669178288794	43.89001526058212	39.12080000407194	35.26151775002489	35.21804617304894	0.12413347497755031	4.063165666134201	0.16934409599434969	0.2582930763246891	0.2395985099014999	0.3327643177794614	0.8812580787577771	0.00278843378726414	0.5300416674074091	0.002896561558480812	0.6088242488130452	-0.07305379928758254	-12623.798445132934	-1764.8707331558608	-475.17096129261887
7200000	-14868.182044185884	-483.15069873304	-14385.031345452844	49.0418095814337	44.704560716850445	38.051082776872086	33.6821005385884	0.10844837722227631	3.8290977718341628	0.17429677217328537	0.2454029384198876	0.22703505637145815	0.353265233035369	0.8238921472016761	0.0028646357113233253	0.6055636002455502	0.002980321361753595	0.6396096844146938	0.05152203216740739	-12620.160612296984	-1764.8707331558608	-475.14999139825534
7220000	-14864.327914814714	-474.84226147620376	-14389.48565333851	44.368778357581974	44.17034578984767	34.90450427349225	31.351330566379563	0.14205978282843876	3.963803786603729	0.17427365215975432	0.28227546450607865	0.22703505637145815	0.316415826962709	0.6704072877345181	0.0028145711591706308	0.6139184602487229	0.0029149411674558446	0.674676539666504	-0.03216128634698687	-12624.61492018265	-1764.8707331558608	-466.62370385157504
7240000	-14857.957264482677	-469.19334005215615	-14388.763924430521	41.80630390537358	40.54254158780862	36.20891047254523	33.402510930036236	0.1445218530217221	4.2536868874975085	0.17934911040192236	0.262999894872557	0.21487150446288777	0.342779490262633	0.7999069825849638	0.003113180062212494	0.5233745140412275	0.003269324032970192	0.5607655834609637	0.036151474385543975	-12623.89319127466	-1764.8707331558608	-461.08178417736303
